state_id,sample_count,sum_value,outgoing_edge_count,current_average_num,current_average_den,expected_next_average_num_digits,expected_next_average_den_digits,expected_next_average_num_mod_1000000007,expected_next_average_den_mod_1000000007,expected_next_average_num_mod_1000000009,expected_next_average_den_mod_1000000009,drift_num_digits,drift_den_digits,drift_num_mod_1000000007,drift_den_mod_1000000007,drift_num_mod_1000000009,drift_den_mod_1000000009,abs_drift_num_digits,abs_drift_den_digits,abs_drift_num_mod_1000000007,abs_drift_den_mod_1000000007,abs_drift_num_mod_1000000009,abs_drift_den_mod_1000000009,source_probability_num_digits,source_probability_den_digits,source_probability_num_mod_1000000007,source_probability_den_mod_1000000007,source_probability_num_mod_1000000009,source_probability_den_mod_1000000009,drift_sign,base_level_flag,lift_extension_flag,eventual_cone_flag,boundary_defect_flag
2273,47,65,2,65,47,59,59,572967623,219252803,750024188,249518421,59,61,678046002,304881671,32439300,727365688,59,61,678046002,304881671,32439300,727365688,31,43,754905721,747124223,204579194,93098229,1,0,1,1,0
2274,47,66,2,66,47,58,58,986700576,934937740,60195657,270793204,58,60,669036344,942073479,956844559,727280480,58,60,669036344,942073479,956844559,727280480,31,43,679748580,747124223,212211181,93098229,1,0,1,1,0
2275,47,67,2,67,47,58,58,829086734,579916982,514364527,27724269,58,60,112638704,256097965,317606548,303040634,58,60,112638704,256097965,317606548,303040634,31,43,812662873,747124223,899229819,93098229,1,0,1,1,0
2276,47,68,2,68,47,58,57,149831107,429986166,275679483,504620716,57,59,803002902,209349662,642727211,717173445,57,59,803002902,209349662,642727211,717173445,32,43,833767652,747124223,397946166,93098229,1,0,1,1,0
2277,47,69,2,69,47,57,57,491949089,286657444,117599169,669747147,57,59,342243526,472899777,314608169,478115630,57,59,342243526,472899777,314608169,478115630,32,43,556713727,747124223,61189767,93098229,1,0,1,1,0
2278,47,70,2,70,47,56,56,225412253,89305364,371092444,951453074,55,57,343000383,197352080,839630138,718294082,55,57,343000383,197352080,839630138,718294082,33,43,151236596,747124223,163172712,93098229,1,0,1,1,0
2279,47,71,2,71,47,56,56,985949289,142961939,685295513,407749686,56,58,189318662,719211091,258661378,164235071,56,58,189318662,719211091,258661378,164235071,33,43,736630925,747124223,435127232,93098229,1,0,1,1,0
2280,47,72,2,72,47,56,55,279157737,857160329,458713451,67958281,55,57,404870294,286535183,666535821,194039180,55,57,404870294,286535183,666535821,194039180,34,43,297682455,747124223,827005949,93098229,1,0,1,1,0
2281,47,73,2,73,47,55,55,578156780,904773555,8842707,378638857,55,57,124899418,524356791,774970920,796026126,55,57,124899418,524356791,774970920,796026126,34,43,793819880,747124223,872015852,93098229,1,0,1,1,0
2282,47,74,2,74,47,54,54,538626632,325397798,626199149,948219913,54,56,236014645,293696401,263086810,566335515,54,56,236014645,293696401,263086810,566335515,34,43,450186335,747124223,992042260,93098229,1,0,1,1,0
2283,47,75,2,75,47,55,54,628763780,100530395,105097691,930959881,54,56,12117881,724928537,117600987,755114020,54,56,12117881,724928537,117600987,755114020,35,43,533830222,747124223,978779345,93098229,1,0,1,1,0
2284,47,76,2,76,47,54,54,154545840,850088405,34251799,988493321,53,55,656936106,954154762,484342823,459185673,53,55,656936106,954154762,484342823,459185673,35,43,90213916,747124223,276744899,93098229,1,0,1,1,0
2285,47,77,2,77,47,54,53,41250546,900058939,513029643,325662211,53,55,634237835,302769839,36402983,306123782,53,55,634237835,302769839,36402983,306123782,36,43,907237114,747124223,404653061,93098229,1,0,1,1,0
2286,47,78,2,78,47,52,52,813633272,829169128,615258229,221902594,52,54,565571989,970948750,608734332,429421828,52,54,565571989,970948750,608734332,429421828,36,43,85965621,747124223,745741493,93098229,1,0,1,1,0
2287,47,79,2,79,47,53,52,315949356,877784332,520053318,925073587,52,54,504657889,255863317,361693014,478458202,52,54,504657889,255863317,361693014,478458202,37,43,229241656,747124223,655310636,93098229,1,0,1,1,0
2288,47,80,2,80,47,52,52,145301653,812964060,112827414,987512272,51,53,792053304,209310554,301907364,413076370,51,53,792053304,209310554,301907364,413076370,37,43,277977747,747124223,414161684,93098229,1,0,1,1,0
2289,47,81,2,81,47,52,51,731252276,541976040,701439513,991674851,51,53,468797802,472873705,641994612,608717583,51,53,468797802,472873705,641994612,608717583,37,43,741273992,747124223,771097821,93098229,1,0,1,1,0
2290,47,82,2,82,47,51,50,867808626,45164670,827579652,165972905,50,52,83502223,122739476,286465209,800726472,50,52,83502223,122739476,286465209,800726472,38,43,310063967,747124223,56260838,93098229,1,0,1,1,0
2291,47,83,2,83,47,51,51,82131068,60219560,70745288,554630543,50,52,861936730,830319306,290693854,67635287,50,52,861936730,830319306,290693854,67635287,38,43,160170574,747124223,816695574,93098229,1,0,1,1,0
2292,47,84,2,84,47,50,50,588996118,343369929,648537928,259105092,49,51,839743524,138386551,716454816,177939216,49,51,839743524,138386551,716454816,177939216,39,43,93788195,747124223,177854846,93098229,1,0,1,1,0
2293,47,85,2,85,47,50,50,242596620,228913286,614627890,172736728,49,51,944411893,758924372,204888824,118626144,49,51,944411893,758924372,204888824,118626144,39,43,583435189,747124223,140946253,93098229,1,0,1,1,0
2294,47,86,2,86,47,48,48,53314451,796435699,631029062,170265350,47,50,12309545,432477594,15545679,2471378,47,50,12309545,432477594,15545679,2471378,40,43,222493828,747124223,709190011,93098229,1,0,1,1,0
2295,47,87,2,87,47,49,49,255616926,580990369,724872018,241415194,48,50,467833692,306547154,65862851,346514019,48,50,467833692,306547154,65862851,346514019,40,43,259983539,747124223,224506681,93098229,1,0,1,1,0
2296,47,88,2,88,47,48,48,200488365,263498396,59596000,373569202,47,49,235094405,384424528,926922503,557752341,47,49,235094405,384424528,926922503,557752341,40,43,26622766,747124223,932017819,93098229,1,0,1,1,0
2297,47,89,2,89,47,48,48,140695386,508998933,149197233,582379471,47,49,311778378,922949690,180497437,371834894,47,49,311778378,922949690,180497437,371834894,41,43,737660714,747124223,818714169,93098229,1,0,1,1,0
2298,47,90,2,90,47,47,47,217574931,792416583,571390374,465198293,45,48,908529721,243579142,987501352,864319582,45,48,908529721,243579142,987501352,864319582,41,43,300428559,747124223,183237766,93098229,1,0,1,1,0
2299,47,91,2,91,47,47,47,250532297,56555437,420936599,953597727,45,48,628473150,658105525,6627599,819092773,45,48,628473150,658105525,6627599,819092773,42,43,801142824,747124223,821967379,93098229,1,0,1,1,0
2300,47,92,2,92,47,46,46,869700285,176092574,612116134,658932959,45,48,675396419,276350922,147626358,969848803,45,48,675396419,276350922,147626358,969848803,42,43,136380850,747124223,525246329,93098229,1,0,1,1,0
2301,47,93,2,93,47,46,45,483836482,150242795,185989297,701985107,44,47,767734663,61411316,456882521,993299741,44,47,767734663,61411316,456882521,993299741,43,43,30348931,747124223,67323532,93098229,1,0,1,1,0
2302,47,94,1,2,1,1,1,2,1,2,1,1,1,0,1,0,1,1,1,0,1,0,1,43,43,747597154,747124223,512862755,93098229,0,0,1,1,0
2303,48,0,3,0,1,45,47,394506195,932066664,186767507,193956680,45,47,394506195,932066664,186767507,193956680,45,47,394506195,932066664,186767507,193956680,15,44,974740338,196890176,974177390,356374072,1,0,1,1,0
2304,48,1,3,1,48,46,47,694703554,864133321,398548905,387913360,47,48,740818527,739199564,371216959,309920559,47,48,740818527,739199564,371216959,309920559,15,44,462110500,196890176,461266076,356374072,1,0,1,1,0
2305,48,2,2,1,24,46,47,652243657,592399949,427100258,163740071,46,48,892302657,456533263,504814784,551653431,46,48,892302657,456533263,504814784,551653431,15,44,693165750,196890176,691899114,356374072,1,0,1,1,0
2306,48,3,3,1,16,47,48,763342652,554399673,794284641,982440426,48,49,664770674,217598678,431528435,929761677,48,49,664770674,217598678,431528435,929761677,15,44,39748618,196890176,37848662,356374072,1,0,1,1,0
2307,48,4,2,1,12,47,48,666329905,281784541,264053639,303640099,46,47,279757263,640892274,411041818,651820054,46,47,279757263,640892274,411041818,651820054,16,44,59622927,196890176,56772993,356374072,1,0,1,1,0
2308,48,5,2,5,48,48,49,187430555,989597029,808268891,841963762,49,50,920723462,958388095,48923971,367855021,49,50,920723462,958388095,48923971,367855021,16,44,589434394,196890176,585159494,356374072,1,0,1,1,0
2309,48,6,2,1,8,48,49,20983101,852684444,547098667,75127324,48,49,828795098,705368881,75415494,150254648,48,49,828795098,705368881,75415494,150254648,16,44,884151591,196890176,877739241,356374072,1,0,1,1,0
2310,48,7,2,7,48,49,50,160208700,906373205,452429492,577673795,50,51,195450431,625492799,889408249,310695162,50,51,195450431,625492799,889408249,310695162,16,44,826227383,196890176,816608857,356374072,1,0,1,1,0
2311,48,8,2,1,6,49,49,43915672,824547667,595751735,594847803,48,49,739824400,824547667,996610439,594847803,48,49,739824400,824547667,996610439,594847803,16,44,739341071,196890176,724913281,356374072,1,0,1,1,0
2312,48,9,2,3,16,50,51,846717893,157358789,391592061,199064110,50,52,518852461,629435156,917070157,796256440,50,52,518852461,629435156,917070157,796256440,17,44,609011603,196890176,587369917,356374072,1,0,1,1,0
2313,48,10,2,5,24,50,51,238360188,67439481,90892151,85313190,50,51,698620594,134878962,646237144,170626380,50,51,698620594,134878962,646237144,170626380,17,44,413517401,196890176,381054871,356374072,1,0,1,1,0
2314,48,11,2,11,48,51,52,843361988,416229094,272431941,791576981,51,53,825237934,664916369,947448870,166307897,51,53,825237934,664916369,947448870,166307897,17,44,120276098,196890176,71582302,356374072,1,0,1,1,0
2315,48,12,2,1,4,51,51,765297731,788360565,220535884,182671611,50,51,79551897,447090143,231216997,295667905,50,51,79551897,447090143,231216997,295667905,17,44,180414147,196890176,107373453,356374072,1,0,1,1,0
2316,48,13,2,13,48,52,53,913745327,746061825,667071949,124192766,52,54,96747645,984247286,700412283,496771064,52,54,96747645,984247286,700412283,496771064,17,44,770621224,196890176,661060184,356374072,1,0,1,1,0
2317,48,14,2,7,24,53,53,564199146,238185461,34054648,372578298,53,54,72790100,476370922,350771960,745156596,53,54,72790100,476370922,350771960,745156596,17,44,155931829,196890176,991590276,356374072,1,0,1,1,0
2318,48,15,2,5,16,53,53,343515603,387793771,838474689,731104990,52,54,139320193,551175077,940017505,924419942,52,54,139320193,551175077,940017505,924419942,18,44,733897747,196890176,487385405,356374072,1,0,1,1,0
2319,48,16,2,1,3,53,53,910469808,857205324,634363816,796400365,52,53,624734700,857205324,702230364,796400365,52,53,624734700,857205324,702230364,796400365,18,44,600846617,196890176,231078103,356374072,1,0,1,1,0
2320,48,17,2,17,48,55,55,347650641,431007405,331041758,59613956,54,55,30008735,724029613,573047255,238455824,54,55,30008735,724029613,573047255,238455824,18,44,401269922,196890176,846617159,356374072,1,0,1,1,0
2321,48,18,2,3,8,55,55,505914943,293022208,114823695,178841868,54,56,792063230,586044416,95515989,357683736,54,56,792063230,586044416,95515989,357683736,18,44,601904883,196890176,769925734,356374072,1,0,1,1,0
2322,48,19,2,19,48,55,56,796589692,879066624,407844308,536525604,55,56,794503273,516266475,781878359,146102398,55,56,794503273,516266475,781878359,146102398,18,44,402857321,196890176,154888592,356374072,1,0,1,1,0
2323,48,20,2,5,12,55,55,385093484,433630761,985400659,508428989,54,55,227207001,716815384,928444295,754214499,54,55,227207001,716815384,928444295,754214499,18,44,104285978,196890176,232332888,356374072,1,0,1,1,0
2324,48,21,2,7,16,56,57,427807554,911599567,983763723,828730400,56,57,865930979,646398247,484776674,314921573,56,57,865930979,646398247,484776674,314921573,19,44,156428967,196890176,348499332,356374072,1,0,1,1,0
2325,48,22,2,11,24,57,57,630554372,734798687,196929707,486191182,56,58,504209947,469597367,114850832,972382364,56,58,504209947,469597367,114850832,972382364,19,44,734643454,196890176,522748998,356374072,1,0,1,1,0
2326,48,23,2,23,48,57,57,881764434,314913723,785735975,779796226,56,58,173473081,259654885,815001126,119184877,56,58,173473081,259654885,815001126,119184877,19,44,101965174,196890176,784123497,356374072,1,0,1,1,0
2327,48,24,2,1,2,57,57,910592480,124091396,44110558,182747740,56,57,848546782,124091396,952736697,182747740,56,57,848546782,124091396,952736697,182747740,19,44,152947761,196890176,676185241,356374072,1,0,1,1,0
2328,48,25,2,25,48,57,57,804739291,833460504,543449911,288309427,56,58,482581107,333841995,156488325,153237699,56,58,482581107,333841995,156488325,153237699,19,44,729421645,196890176,514277857,356374072,1,0,1,1,0
2329,48,26,2,13,24,58,58,424053213,502670465,856130426,54497913,57,59,886880093,5340923,403221435,108995826,57,59,886880093,5340923,403221435,108995826,20,44,594132464,196890176,271416781,356374072,1,0,1,1,0
2330,48,27,2,9,16,59,60,748893953,556079695,55220518,144456164,59,60,994396493,224318766,895855712,577824656,59,60,994396493,224318766,895855712,577824656,20,44,891198696,196890176,907125176,356374072,1,0,1,1,0
2331,48,28,2,7,12,59,59,802721498,51403006,454877684,802566814,57,58,984850775,512850755,705011767,700641708,57,58,984850775,512850755,705011767,700641708,20,44,336798037,196890176,360687755,356374072,1,0,1,1,0
2332,48,29,2,29,48,60,61,186966770,4717220,20080548,300105467,60,61,403133796,18868880,938400661,200421859,60,61,403133796,18868880,938400661,200421859,20,44,5197052,196890176,41031628,356374072,1,0,1,1,0
2333,48,30,2,5,8,61,61,832857795,14151660,973007092,900316401,60,61,648026008,28303320,70618676,800632793,60,61,648026008,28303320,70618676,800632793,20,44,7795578,196890176,61547442,356374072,1,0,1,1,0
2334,48,31,2,31,48,61,62,573389392,42454980,803742267,700949185,61,62,183882189,169819920,987517003,803796722,61,62,183882189,169819920,987517003,803796722,20,44,11693367,196890176,92321163,356374072,1,0,1,1,0
2335,48,32,2,2,3,61,61,804807957,163643458,642941482,7911349,60,61,29045647,163643458,304333913,7911349,60,61,29045647,163643458,304333913,7911349,21,44,517540054,196890176,638481749,356374072,1,0,1,1,0
2336,48,33,2,11,16,62,63,650290004,382094820,501453574,308542611,62,63,550399254,528379273,407322109,234170435,62,63,550399254,528379273,407322109,234170435,21,44,776310081,196890176,457722619,356374072,1,0,1,1,0
2337,48,34,2,17,24,63,63,810758262,146284453,955966234,925627833,62,63,997613546,292568906,350626369,851255657,62,63,997613546,292568906,350626369,851255657,21,44,664465118,196890176,186583924,356374072,1,0,1,1,0
2338,48,35,2,35,48,63,63,155036683,438853359,565510283,776883481,63,64,590157777,755413429,912797654,107533897,63,64,590157777,755413429,912797654,107533897,21,44,996697677,196890176,279875886,356374072,1,0,1,1,0
2339,48,36,2,3,4,63,63,301506930,255120007,498073523,640819269,61,63,430083465,627560007,383729539,820409639,61,63,430083465,627560007,383729539,820409639,21,44,995046512,196890176,419813829,356374072,1,0,1,1,0
2340,48,37,2,37,48,64,64,694598799,949680210,131322148,991951275,64,65,350214552,798720819,716772190,967805073,64,65,350214552,798720819,716772190,967805073,21,44,492569761,196890176,129720739,356374072,1,0,1,1,0
2341,48,38,2,19,24,65,65,36059314,849040616,255691624,975853807,64,65,61137662,698081225,49614730,951707605,64,65,61137662,698081225,49614730,951707605,22,44,238854638,196890176,694581113,356374072,1,0,1,1,0
2342,48,39,2,13,16,65,65,254520961,547121834,836971231,927561403,65,66,739937894,188487322,83310362,710245585,65,66,739937894,188487322,83310362,710245585,22,44,358281957,196890176,541871665,356374072,1,0,1,1,0
2343,48,40,2,5,6,65,65,752438496,664720427,53080337,906360330,63,65,31838139,664720427,297780071,906360330,63,65,31838139,664720427,297780071,906360330,22,44,37422932,196890176,312807493,356374072,1,0,1,1,0
2344,48,41,2,41,48,66,66,557730544,924096478,546408501,348052555,66,67,906925889,696385891,913121107,392210211,66,67,906925889,696385891,913121107,392210211,22,44,56134398,196890176,969211244,356374072,1,0,1,1,0
2345,48,42,2,7,8,67,67,627513621,772289420,945818129,44157656,66,67,903520764,544578833,814360351,88315312,66,67,903520764,544578833,814360351,88315312,22,44,84201597,196890176,453816857,356374072,1,0,1,1,0
2346,48,43,2,43,48,67,67,378374425,316868246,512765297,132472968,67,68,211386484,267472977,576366377,529891872,67,68,211386484,267472977,576366377,529891872,23,44,626302399,196890176,180725281,356374072,1,0,1,1,0
2347,48,44,2,11,12,67,67,760643017,842354216,5791903,415186073,65,66,413787916,210588554,52134502,853796525,65,66,413787916,210588554,52134502,853796525,23,44,439453595,196890176,771087926,356374072,1,0,1,1,0
2348,48,45,2,15,16,68,68,456255447,851814200,859012943,192256703,68,69,630718552,407256779,965089120,769026812,68,69,630718552,407256779,965089120,769026812,23,44,159180389,196890176,156631880,356374072,1,0,1,1,0
2349,48,46,2,23,24,69,69,805240971,555442586,520689245,576770109,68,69,712550320,110885165,185902450,153540209,68,69,712550320,110885165,185902450,153540209,23,44,738770587,196890176,234947820,356374072,1,0,1,1,0
2350,48,47,1,47,48,2,2,50,49,50,49,2,4,97,2352,97,2352,2,4,97,2352,97,2352,23,44,608155877,196890176,352421730,356374072,1,0,1,1,0
2351,48,48,2,1,1,68,68,930349259,57672755,675428490,157517904,67,68,872676504,57672755,517910586,157517904,67,68,872676504,57672755,517910586,157517904,23,44,412233812,196890176,528632595,356374072,1,0,1,1,0
2352,48,49,2,49,48,69,69,713356323,916581943,890316161,682577584,68,70,109529458,665310990,429624680,921241254,68,70,109529458,665310990,429624680,921241254,24,44,432623494,196890176,409686911,356374072,1,0,1,1,0
2353,48,50,2,25,24,68,68,171300589,638860650,568065779,894192534,67,69,46565990,110885165,92921809,153540209,67,69,46565990,110885165,92921809,153540209,24,44,820329315,196890176,759165093,356374072,1,0,1,1,0
2354,48,51,2,17,16,68,68,859328969,212953550,745776302,298064178,67,69,129053084,407256779,865329752,769026812,67,69,129053084,407256779,865329752,769026812,25,44,187544826,196890176,24440230,356374072,1,0,1,1,0
2355,48,52,2,13,12,67,67,962456937,737651188,978425622,99354726,66,68,320005931,950604738,483165315,397418904,66,68,320005931,950604738,483165315,397418904,25,44,500119536,196890176,398507283,356374072,1,0,1,1,0
2356,48,53,2,53,48,67,67,597232506,579217065,123575801,33118242,66,68,322885288,267472977,392123865,529891872,66,68,322885288,267472977,392123865,529891872,26,44,333652089,196890176,62686079,356374072,1,0,1,1,0
