weight_type,series,total_dimension_n,q_exponent,coefficient
half,total,28,137,1560
half,total,28,138,360
half,total,28,139,60
half,total,28,140,5520
half,total,28,141,1920
half,total,28,142,1080
half,total,28,143,5520
half,total,28,144,7320
half,total,28,145,2580
half,total,28,146,780
half,total,28,147,132
half,total,28,148,30
half,total,28,150,2040
half,total,28,151,480
half,total,28,152,240
half,total,28,153,600
half,total,28,154,2100
half,total,28,155,480
half,total,28,156,2160
half,total,28,157,480
half,total,28,158,120
half,total,28,160,612
half,total,28,161,60
half,total,28,162,120
half,total,28,165,600
half,total,28,166,60
half,total,28,168,600
half,total,28,169,360
half,total,28,170,150
half,total,28,171,12
half,total,28,176,120
half,total,28,180,132
half,total,28,182,120
half,total,28,187,12
half,total,28,192,12
half,total,28,195,12
half,total,28,196,6
half,total,29,0,11069532
half,total,29,1,4280700
half,total,29,2,7992720
half,total,29,3,8561904
half,total,29,4,12646512
half,total,29,5,11274372
half,total,29,6,18166080
half,total,29,7,15171600
half,total,29,8,22126524
half,total,29,9,21641220
half,total,29,10,27086184
half,total,29,11,24702960
half,total,29,12,35653920
half,total,29,13,30346524
half,total,29,14,38163144
half,total,29,15,38639304
half,total,29,16,45474480
half,total,29,17,41598180
half,total,29,18,52644768
half,total,29,19,47035440
half,total,29,20,57513120
half,total,29,21,54836760
half,total,29,22,60729360
half,total,29,23,57204708
half,total,29,24,68026296
half,total,29,25,59096280
half,total,29,26,65302320
half,total,29,27,62182500
half,total,29,28,67879104
half,total,29,29,60542244
half,total,29,30,69709704
half,total,29,31,59934120
half,total,29,32,66389280
half,total,29,33,59985192
half,total,29,34,62049012
half,total,29,35,55641024
half,total,29,36,61592040
half,total,29,37,50516400
half,total,29,38,52934952
half,total,29,39,47006352
half,total,29,40,48663576
half,total,29,41,40088640
half,total,29,42,43593420
half,total,29,43,35048544
half,total,29,44,36781704
half,total,29,45,32083644
half,total,29,46,30815220
half,total,29,47,25654080
half,total,29,48,28640508
half,total,29,49,21969552
half,total,29,50,22741524
half,total,29,51,19228560
half,total,29,52,19303380
half,total,29,53,15157212
half,total,29,54,16597932
half,total,29,55,12966024
half,total,29,56,13874880
half,total,29,57,11160240
half,total,29,58,10936884
half,total,29,59,8677692
half,total,29,60,10360524
half,total,29,61,7198560
half,total,29,62,7442100
half,total,29,63,6555084
half,total,29,64,6648780
half,total,29,65,5250912
half,total,29,66,5715060
half,total,29,67,4200060
half,total,29,68,4429560
half,total,29,69,3570240
half,total,29,70,3867624
half,total,29,71,2811480
half,total,29,72,3711720
half,total,29,73,2463000
half,total,29,74,2507400
half,total,29,75,2162472
half,total,29,76,2149020
half,total,29,77,1764360
half,total,29,78,1977876
half,total,29,79,1379040
half,total,29,80,1695804
half,total,29,81,1300740
half,total,29,82,1215120
half,total,29,83,967452
half,total,29,84,1313304
half,total,29,85,900120
half,total,29,86,876780
half,total,29,87,710940
half,total,29,88,800904
half,total,29,89,516132
half,total,29,90,785904
half,total,29,91,556740
half,total,29,92,585960
half,total,29,93,477252
half,total,29,94,472440
half,total,29,95,326256
half,total,29,96,465840
half,total,29,97,247440
half,total,29,98,300000
half,total,29,99,311220
half,total,29,100,333852
half,total,29,101,238920
half,total,29,102,268080
half,total,29,103,185040
half,total,29,104,225060
half,total,29,105,187080
half,total,29,106,136500
half,total,29,107,101160
half,total,29,108,172284
half,total,29,109,88440
half,total,29,110,154200
half,total,29,111,94740
half,total,29,112,168900
half,total,29,113,98220
half,total,29,114,107820
half,total,29,115,52140
half,total,29,116,43560
half,total,29,117,52800
half,total,29,118,33240
half,total,29,119,42744
half,total,29,120,96492
half,total,29,121,75480
half,total,29,122,57720
half,total,29,123,45480
half,total,29,124,29940
half,total,29,125,13200
half,total,29,126,37500
half,total,29,127,16320
half,total,29,128,27144
half,total,29,129,13380
half,total,29,130,32460
half,total,29,131,13380
half,total,29,132,38160
half,total,29,133,20460
half,total,29,134,17280
half,total,29,135,19404
half,total,29,136,15480
half,total,29,137,6840
half,total,29,138,3612
half,total,29,139,780
half,total,29,140,12804
half,total,29,141,5520
half,total,29,142,4560
half,total,29,143,13464
half,total,29,144,19332
half,total,29,145,9600
half,total,29,146,5040
half,total,29,147,1560
half,total,29,148,360
half,total,29,149,120
half,total,29,150,5460
half,total,29,151,1920
half,total,29,152,1680
half,total,29,153,2220
half,total,29,154,5952
half,total,29,155,2040
half,total,29,156,6480
half,total,29,157,2040
half,total,29,158,1140
half,total,29,159,120
half,total,29,160,2220
half,total,29,161,480
half,total,29,162,720
half,total,29,163,60
half,total,29,165,2040
half,total,29,166,480
half,total,29,167,120
half,total,29,168,2052
half,total,29,169,1500
half,total,29,170,960
half,total,29,171,240
half,total,29,176,600
half,total,29,177,60
half,total,29,180,732
half,total,29,181,60
half,total,29,182,600
half,total,29,183,60
half,total,29,187,120
half,total,29,190,12
half,total,29,192,120
half,total,29,195,120
half,total,29,196,60
half,total,29,198,12
half,total,29,204,12
half,total,29,208,12
half,total,29,210,12
half,total,30,0,13104184
half,total,30,1,4948620
half,total,30,2,9266520
half,total,30,3,9919840
half,total,30,4,14677404
half,total,30,5,13034292
half,total,30,6,21113744
half,total,30,7,17538240
half,total,30,8,25725060
half,total,30,9,25124324
half,total,30,10,31538784
half,total,30,11,28691040
half,total,30,12,41739840
half,total,30,13,35382300
half,total,30,14,44742024
half,total,30,15,45387704
half,total,30,16,53628444
half,total,30,17,49049220
half,total,30,18,62522440
half,total,30,19,55884144
half,total,30,20,68824056
half,total,30,21,65830664
half,total,30,22,73331280
half,total,30,23,68469480
half,total,30,24,85081072
half,total,30,25,74351304
half,total,30,26,81749448
half,total,30,27,77969880
half,total,30,28,86423580
half,total,30,29,77194044
half,total,30,30,90446464
half,total,30,31,78169464
half,total,30,32,87695940
half,total,30,33,80206700
half,total,30,34,84431304
half,total,30,35,76059720
half,total,30,36,86147892
half,total,30,37,72008340
half,total,30,38,76247520
half,total,30,39,68798484
half,total,30,40,72680604
half,total,30,41,60485304
half,total,30,42,66420280
half,total,30,43,54370860
half,total,30,44,57468876
half,total,30,45,51027332
half,total,30,46,49556928
half,total,30,47,41674380
half,total,30,48,46504920
half,total,30,49,37086300
half,total,30,50,37846704
half,total,30,51,32603744
half,total,30,52,32899440
half,total,30,53,26429670
half,total,30,54,28695248
half,total,30,55,23007780
half,total,30,56,24168768
half,total,30,57,19948860
half,total,30,58,19517160
half,total,30,59,15732300
half,total,30,60,18530084
half,total,30,61,13486320
half,total,30,62,13628880
half,total,30,63,11882500
half,total,30,64,12242868
half,total,30,65,9879900
half,total,30,66,10549848
half,total,30,67,7979580
half,total,30,68,8364540
half,total,30,69,6870822
half,total,30,70,7318560
half,total,30,71,5410260
half,total,30,72,6846400
half,total,30,73,4844760
half,total,30,74,4931880
half,total,30,75,4214804
half,total,30,76,4184820
half,total,30,77,3413610
half,total,30,78,3795360
half,total,30,79,2780880
half,total,30,80,3341232
half,total,30,81,2613552
half,total,30,82,2439480
half,total,30,83,1900500
half,total,30,84,2527248
half,total,30,85,1834560
half,total,30,86,1787400
half,total,30,87,1450140
half,total,30,88,1626000
half,total,30,89,1134462
half,total,30,90,1573800
half,total,30,91,1126344
half,total,30,92,1163460
half,total,30,93,937860
half,total,30,94,955920
half,total,30,95,724080
half,total,30,96,980916
half,total,30,97,591180
half,total,30,98,663360
half,total,30,99,612324
half,total,30,100,660456
half,total,30,101,480912
half,total,30,102,567960
half,total,30,103,402360
half,total,30,104,478944
half,total,30,105,414486
half,total,30,106,329160
half,total,30,107,240720
half,total,30,108,362820
half,total,30,109,214980
half,total,30,110,315960
half,total,30,111,202020
half,total,30,112,327840
half,total,30,113,209070
half,total,30,114,248544
half,total,30,115,146160
half,total,30,116,141720
half,total,30,117,123210
half,total,30,118,84240
half,total,30,119,90720
half,total,30,120,191280
half,total,30,121,154860
half,total,30,122,130200
half,total,30,123,109680
half,total,30,124,84960
half,total,30,125,50832
half,total,30,126,90024
half,total,30,127,41100
half,total,30,128,63900
half,total,30,129,39060
half,total,30,130,73920
half,total,30,131,32880
half,total,30,132,80280
half,total,30,133,48180
half,total,30,134,47040
half,total,30,135,48840
half,total,30,136,44064
half,total,30,137,22470
half,total,30,138,17040
half,total,30,139,6240
half,total,30,140,27720
half,total,30,141,13440
half,total,30,142,13200
half,total,30,143,30600
half,total,30,144,44796
half,total,30,145,26040
half,total,30,146,19800
half,total,30,147,9420
half,total,30,148,3120
half,total,30,149,1200
half,total,30,150,12624
half,total,30,151,5400
half,total,30,152,6720
half,total,30,153,7350
half,total,30,154,14784
half,total,30,155,6360
half,total,30,156,16824
half,total,30,157,6780
half,total,30,158,5160
half,total,30,159,1440
half,total,30,160,6720
half,total,30,161,1992
half,total,30,162,3240
half,total,30,163,600
half,total,30,164,180
half,total,30,165,5400
half,total,30,166,1920
half,total,30,167,1080
half,total,30,168,5640
half,total,30,169,4680
half,total,30,170,4080
half,total,30,171,1740
half,total,30,172,300
half,total,30,173,30
half,total,30,176,2052
half,total,30,177,480
half,total,30,178,120
half,total,30,180,2760
half,total,30,181,540
half,total,30,182,2160
half,total,30,183,480
half,total,30,184,120
half,total,30,187,600
half,total,30,188,60
half,total,30,189,12
half,total,30,190,120
half,total,30,192,600
half,total,30,193,60
half,total,30,195,600
half,total,30,196,360
half,total,30,197,30
half,total,30,198,120
half,total,30,200,12
half,total,30,204,120
half,total,30,208,120
half,total,30,209,12
half,total,30,210,120
half,total,30,216,12
half,total,30,221,12
half,total,30,224,12
half,total,30,225,6
half,total,31,0,15427956
half,total,31,1,5691900
half,total,31,2,10686720
half,total,31,3,11431920
half,total,31,4,16940520
half,total,31,5,14985636
half,total,31,6,24396480
half,total,31,7,20154480
half,total,31,8,29723244
half,total,31,9,28981572
half,total,31,10,36477528
half,total,31,11,33090480
half,total,31,12,48507840
half,total,31,13,40936860
half,total,31,14,52030920
half,total,31,15,52861608
half,total,31,16,62675880
half,total,31,17,57276420
half,total,31,18,73500144
half,total,31,19,65663760
half,total,31,20,81400080
half,total,31,21,78025080
half,total,31,22,87332400
half,total,31,23,81819960
half,total,31,24,101197944
half,total,31,25,92152572
half,total,31,26,101395680
half,total,31,27,96366600
half,total,31,28,106832352
half,total,31,29,96975912
half,total,31,30,113305992
half,total,31,31,99982800
half,total,31,32,111970260
half,total,31,33,103994064
half,total,31,34,110237700
half,total,31,35,101235504
half,total,31,36,114069360
half,total,31,37,98531340
half,total,31,38,104953884
half,total,31,39,96087240
half,total,31,40,102547104
half,total,31,41,87877860
half,total,31,42,96168420
half,total,31,43,80822736
half,total,31,44,85610352
half,total,31,45,76952856
half,total,31,46,76212540
half,total,31,47,65138280
half,total,31,48,71696640
half,total,31,49,59004324
half,total,31,50,60933072
half,total,31,51,52744260
half,total,31,52,53452200
half,total,31,53,44105400
half,total,31,54,47528604
half,total,31,55,38820324
half,total,31,56,40816080
half,total,31,57,34068660
half,total,31,58,33659196
half,total,31,59,27496332
half,total,31,60,31630524
half,total,31,61,23973900
half,total,31,62,24454800
half,total,31,63,20994444
half,total,31,64,21495672
half,total,31,65,17758344
half,total,31,66,18947820
half,total,31,67,14563260
half,total,31,68,15323124
half,total,31,69,12616764
half,total,31,70,13363104
half,total,31,71,10211640
half,total,31,72,12273180
half,total,31,73,8961756
half,total,31,74,9352392
half,total,31,75,7995180
half,total,31,76,7920060
half,total,31,77,6436920
half,total,31,78,7079100
half,total,31,79,5314680
half,total,31,80,6268344
half,total,31,81,5052780
half,total,31,82,4791480
half,total,31,83,3716820
half,total,31,84,4698072
half,total,31,85,3507012
half,total,31,86,3555300
half,total,31,87,2885160
half,total,31,88,3121344
half,total,31,89,2311740
half,total,31,90,3048444
half,total,31,91,2231280
half,total,31,92,2295480
half,total,31,93,1841580
half,total,31,94,1844340
half,total,31,95,1472052
half,total,31,96,1945380
half,total,31,97,1261800
half,total,31,98,1413804
half,total,31,99,1233000
half,total,31,100,1287360
half,total,31,101,942240
half,total,31,102,1136760
half,total,31,103,829992
half,total,31,104,968724
half,total,31,105,848844
half,total,31,106,728520
half,total,31,107,552000
half,total,31,108,743856
half,total,31,109,468492
half,total,31,110,639804
half,total,31,111,442020
half,total,31,112,621360
half,total,31,113,411492
half,total,31,114,514860
half,total,31,115,338652
half,total,31,116,360900
half,total,31,117,297780
half,total,31,118,219180
half,total,31,119,193260
half,total,31,120,368424
half,total,31,121,293640
half,total,31,122,271920
half,total,31,123,241140
half,total,31,124,200700
half,total,31,125,145260
half,total,31,126,210300
half,total,31,127,105360
half,total,31,128,142800
half,total,31,129,96720
half,total,31,130,158592
half,total,31,131,80160
half,total,31,132,164640
half,total,31,133,101964
half,total,31,134,108780
half,total,31,135,112380
half,total,31,136,108840
half,total,31,137,63000
half,total,31,138,55920
half,total,31,139,28560
half,total,31,140,61800
half,total,31,141,30900
half,total,31,142,32460
half,total,31,143,63120
half,total,31,144,95904
half,total,31,145,59340
half,total,31,146,55260
half,total,31,147,36480
half,total,31,148,17580
half,total,31,149,7320
half,total,31,150,27552
half,total,31,151,12720
half,total,31,152,19320
half,total,31,153,21204
half,total,31,154,34500
half,total,31,155,16740
half,total,31,156,38880
half,total,31,157,18960
half,total,31,158,16680
half,total,31,159,7380
half,total,31,160,18864
half,total,31,161,6240
half,total,31,162,11160
half,total,31,163,3420
half,total,31,164,1800
half,total,31,165,12204
half,total,31,166,5460
half,total,31,167,4560
half,total,31,168,14076
half,total,31,169,11952
half,total,31,170,12600
half,total,31,171,7800
half,total,31,172,2880
half,total,31,173,540
half,total,31,174,180
half,total,31,175,60
half,total,31,176,5520
half,total,31,177,1920
half,total,31,178,1080
half,total,31,179,120
half,total,31,180,8100
half,total,31,181,2460
half,total,31,182,6600
half,total,31,183,2040
half,total,31,184,1152
half,total,31,185,120
half,total,31,186,60
half,total,31,187,2040
half,total,31,188,480
half,total,31,189,240
half,total,31,190,600
half,total,31,191,60
half,total,31,192,2040
half,total,31,193,480
half,total,31,194,120
half,total,31,195,2040
half,total,31,196,1500
half,total,31,197,360
half,total,31,198,672
half,total,31,199,60
half,total,31,200,120
half,total,31,204,600
half,total,31,205,60
half,total,31,208,600
half,total,31,209,180
half,total,31,210,612
half,total,31,211,60
half,total,31,216,120
half,total,31,220,12
half,total,31,221,120
half,total,31,224,120
half,total,31,225,60
half,total,31,228,12
half,total,31,234,12
half,total,31,238,12
half,total,31,240,12
half,total,32,0,18070656
half,total,32,1,6516012
half,total,32,2,12264120
half,total,32,3,13109280
half,total,32,4,19452660
half,total,32,5,17141172
half,total,32,6,28037904
half,total,32,7,23035680
half,total,32,8,34147620
half,total,32,9,33236100
half,total,32,10,41932848
half,total,32,11,37923744
half,total,32,12,56001504
half,total,32,13,47037180
half,total,32,14,60069960
half,total,32,15,61101144
half,total,32,16,72666804
half,total,32,17,66316740
half,total,32,18,85638600
half,total,32,19,76416720
half,total,32,20,95307720
half,total,32,21,91477224
half,total,32,22,102798960
half,total,32,23,96526920
half,total,32,24,120226920
half,total,32,25,108104904
half,total,32,26,124288680
half,total,32,27,118216824
half,total,32,28,130424400
half,total,32,29,118340220
half,total,32,30,140259732
half,total,32,31,123442104
half,total,32,32,140778468
half,total,32,33,130608000
half,total,32,34,140279160
half,total,32,35,129705108
half,total,32,36,148054836
half,total,32,37,127792020
half,total,32,38,139625040
half,total,32,39,128612880
half,total,32,40,138714408
half,total,32,41,120851172
half,total,32,42,134563692
half,total,32,43,113700120
half,total,32,44,122957775
half,total,32,45,110735664
half,total,32,46,111704346
half,total,32,47,97076496
half,total,32,48,107057475
half,total,32,49,88649100
half,total,32,50,93225078
half,total,32,51,82298712
half,total,32,52,83084220
half,total,32,53,70021800
half,total,32,54,75631620
half,total,32,55,62600232
half,total,32,56,65911506
half,total,32,57,56287764
half,total,32,58,55409400
half,total,32,59,46387080
half,total,32,60,52269966
half,total,32,61,40513560
half,total,32,62,41786016
half,total,32,63,36453000
half,total,32,64,36619215
half,total,32,65,30434340
half,total,32,66,32790534
half,total,32,67,25762920
half,total,32,68,26921910
half,total,32,69,22579020
half,total,32,70,23425848
half,total,32,71,18508020
half,total,32,72,21645792
half,total,32,73,16056480
half,total,32,74,16755180
half,total,32,75,14705820
half,total,32,76,14559819
half,total,32,77,11805972
half,total,32,78,12869730
half,total,32,79,9846720
half,total,32,80,11313984
half,total,32,81,9341640
half,total,32,82,9031524
half,total,32,83,7151340
half,total,32,84,8610990
half,total,32,85,6468144
half,total,32,86,6661920
half,total,32,87,5615712
half,total,32,88,5885160
half,total,32,89,4419480
half,total,32,90,5683812
half,total,32,91,4268520
half,total,32,92,4406964
half,total,32,93,3586920
half,total,32,94,3522990
half,total,32,95,2840400
half,total,32,96,3659964
half,total,32,97,2526120
half,total,32,98,2803620
half,total,32,99,2450280
half,total,32,100,2513130
half,total,32,101,1822572
half,total,32,102,2188920
half,total,32,103,1630740
half,total,32,104,1891800
half,total,32,105,1661124
half,total,32,106,1488480
half,total,32,107,1172040
half,total,32,108,1506090
half,total,32,109,974160
half,total,32,110,1238136
half,total,32,111,936060
half,total,32,112,1194936
half,total,32,113,797160
half,total,32,114,991860
half,total,32,115,706200
half,total,32,116,782760
half,total,32,117,661836
half,total,32,118,546960
half,total,32,119,428640
half,total,32,120,709164
half,total,32,121,538752
half,total,32,122,531972
half,total,32,123,488820
half,total,32,124,437160
half,total,32,125,339072
half,total,32,126,457590
half,total,32,127,263100
half,total,32,128,313935
half,total,32,129,222180
half,total,32,130,322050
half,total,32,131,183240
half,total,32,132,333480
half,total,32,133,210360
half,total,32,134,226320
half,total,32,135,235032
half,total,32,136,242730
half,total,32,137,153480
half,total,32,138,151320
half,total,32,139,89820
half,total,32,140,144864
half,total,32,141,74160
half,total,32,142,75780
half,total,32,143,121320
half,total,32,144,189900
half,total,32,145,124740
half,total,32,146,125790
half,total,32,147,100860
half,total,32,148,67110
half,total,32,149,33840
half,total,32,150,61380
half,total,32,151,28860
half,total,32,152,46764
half,total,32,153,51540
half,total,32,154,76800
half,total,32,155,41280
half,total,32,156,82692
half,total,32,157,45600
half,total,32,158,44760
half,total,32,159,25080
half,total,32,160,49230
half,total,32,161,18480
half,total,32,162,31464
half,total,32,163,13200
half,total,32,164,9540
half,total,32,165,25920
half,total,32,166,13320
half,total,32,167,12720
half,total,32,168,33000
half,total,32,169,27720
half,total,32,170,30984
half,total,32,171,24840
half,total,32,172,13740
half,total,32,173,4920
half,total,32,174,1920
half,total,32,175,552
half,total,32,176,12864
half,total,32,177,5460
half,total,32,178,4590
half,total,32,179,1440
half,total,32,180,20064
half,total,32,181,7680
half,total,32,182,17904
half,total,32,183,6840
half,total,32,184,5340
half,total,32,185,1440
half,total,32,186,720
half,total,32,187,5400
half,total,32,188,2040
half,total,32,189,1680
half,total,32,190,2220
half,total,32,191,540
half,total,32,192,5532
half,total,32,193,1920
half,total,32,194,1080
half,total,32,195,5520
half,total,32,196,4680
half,total,32,197,2040
half,total,32,198,2820
half,total,32,199,600
half,total,32,200,750
half,total,32,201,60
half,total,32,204,2040
half,total,32,205,480
half,total,32,206,120
half,total,32,207,12
half,total,32,208,2040
half,total,32,209,1080
half,total,32,210,2340
half,total,32,211,480
half,total,32,212,120
half,total,32,216,600
half,total,32,217,60
half,total,32,220,132
half,total,32,221,600
half,total,32,222,60
half,total,32,224,600
half,total,32,225,360
half,total,32,226,30
half,total,32,228,120
half,total,32,231,12
half,total,32,234,120
half,total,32,238,120
half,total,32,240,132
half,total,32,247,12
half,total,32,252,12
half,total,32,255,12
half,total,32,256,6
half,total,33,0,21064076
half,total,33,1,7426620
half,total,33,2,14009904
half,total,33,3,14963440
half,total,33,4,22231200
half,total,33,5,19514052
half,total,33,6,32062400
half,total,33,7,26197584
half,total,33,8,39025500
half,total,33,9,37911620
half,total,33,10,47935944
half,total,33,11,43213680
half,total,33,12,64265568
half,total,33,13,53710620
half,total,33,14,68900040
half,total,33,15,70147208
half,total,33,16,83652192
half,total,33,17,76207524
half,total,33,18,98999680
half,total,33,19,88185840
half,total,33,20,110614656
half,total,33,21,106245080
half,total,33,22,119797968
half,total,33,23,112645080
half,total,33,24,141220600
half,total,33,25,127106904
half,total,33,26,144831120
half,total,33,27,143755492
half,total,33,28,158142720
half,total,33,29,142909260
half,total,33,30,169306888
half,total,33,31,151100340
half,total,33,32,171538692
half,total,33,33,162151400
half,total,33,34,173455320
half,total,33,35,162612744
half,total,33,36,186027396
half,total,33,37,163372668
half,total,33,38,177259320
half,total,33,39,167741160
half,total,33,40,180612648
half,total,33,41,159832500
half,total,33,42,179154652
half,total,33,43,155636160
half,total,33,44,167437320
half,total,33,45,154213164
half,total,33,46,156384792
half,total,33,47,138416904
half,total,33,48,153183520
half,total,33,49,129240780
half,total,33,50,135093252
half,total,33,51,122417564
half,total,33,52,124580304
half,total,33,53,106237800
half,total,33,54,114754060
half,total,33,55,97319448
half,total,33,56,101778096
half,total,33,57,88837744
half,total,33,58,88186260
half,total,33,59,74592480
half,total,33,60,83623436
half,total,33,61,66060120
half,total,33,62,68018184
half,total,33,63,60536580
half,total,33,64,61089240
half,total,33,65,50575836
half,total,33,66,54283824
half,total,33,67,43911120
half,total,33,68,45801120
half,total,33,69,38770320
half,total,33,70,40085760
half,total,33,71,32079120
half,total,33,72,37034004
half,total,33,73,28207860
half,total,33,74,29031780
half,total,33,75,25674208
half,total,33,76,25962504
half,total,33,77,21074724
half,total,33,78,22751880
half,total,33,79,17710500
half,total,33,80,19955904
half,total,33,81,16568784
half,total,33,82,16323804
half,total,33,83,13254240
half,total,33,84,15508720
half,total,33,85,11771640
half,total,33,86,12007620
half,total,33,87,10319904
half,total,33,88,10935720
half,total,33,89,8255640
half,total,33,90,10192180
half,total,33,91,7857672
half,total,33,92,8195220
half,total,33,93,6771120
half,total,33,94,6649860
half,total,33,95,5381172
half,total,33,96,6634464
half,total,33,97,4800780
half,total,33,98,5296380
half,total,33,99,4628280
half,total,33,100,4827720
half,total,33,101,3523740
half,total,33,102,4102104
half,total,33,103,3092220
half,total,33,104,3567480
half,total,33,105,3150240
half,total,33,106,2900640
half,total,33,107,2316072
half,total,33,108,2927100
half,total,33,109,1989240
half,total,33,110,2341860
half,total,33,111,1847760
half,total,33,112,2277024
half,total,33,113,1571640
half,total,33,114,1866120
half,total,33,115,1371804
half,total,33,116,1553412
half,total,33,117,1335072
half,total,33,118,1215480
half,total,33,119,957960
half,total,33,120,1377024
half,total,33,121,995580
half,total,33,122,1011900
half,total,33,123,924240
half,total,33,124,895200
half,total,33,125,717492
half,total,33,126,918684
half,total,33,127,598260
half,total,33,128,676440
half,total,33,129,494880
half,total,33,130,631944
half,total,33,131,393072
half,total,33,132,656208
half,total,33,133,431220
half,total,33,134,455160
half,total,33,135,456492
half,total,33,136,496320
half,total,33,137,336552
half,total,33,138,356160
half,total,33,139,232080
half,total,33,140,326952
half,total,33,141,187680
half,total,33,142,177660
half,total,33,143,228600
half,total,33,144,354240
half,total,33,145,245400
half,total,33,146,259740
half,total,33,147,224544
half,total,33,148,185160
half,total,33,149,117360
half,total,33,150,146520
half,total,33,151,69420
half,total,33,152,104760
half,total,33,153,111120
half,total,33,154,158580
half,total,33,155,98220
half,total,33,156,167880
half,total,33,157,98700
half,total,33,158,104340
half,total,33,159,69120
half,total,33,160,115584
half,total,33,161,52500
half,total,33,162,79512
half,total,33,163,38880
half,total,33,164,35100
half,total,33,165,55680
half,total,33,166,32340
half,total,33,167,28440
half,total,33,168,71040
half,total,33,169,60960
half,total,33,170,67260
half,total,33,171,61764
half,total,33,172,44160
half,total,33,173,24000
half,total,33,174,12120
half,total,33,175,3900
half,total,33,176,27840
half,total,33,177,13200
half,total,33,178,13320
half,total,33,179,6960
half,total,33,180,45024
half,total,33,181,19140
half,total,33,182,42972
half,total,33,183,19920
half,total,33,184,17940
half,total,33,185,7320
half,total,33,186,4920
half,total,33,187,12384
half,total,33,188,6360
half,total,33,189,6660
half,total,33,190,7440
half,total,33,191,2700
half,total,33,192,13224
half,total,33,193,5520
half,total,33,194,4620
half,total,33,195,13464
half,total,33,196,11892
half,total,33,197,7200
half,total,33,198,9840
half,total,33,199,3300
half,total,33,200,3432
half,total,33,201,720
half,total,33,202,240
half,total,33,204,5400
half,total,33,205,1920
half,total,33,206,1080
half,total,33,207,240
half,total,33,208,5460
half,total,33,209,3960
half,total,33,210,7560
half,total,33,211,2220
half,total,33,212,1140
half,total,33,213,120
half,total,33,214,60
half,total,33,216,2052
half,total,33,217,480
half,total,33,218,120
half,total,33,220,720
half,total,33,221,2100
half,total,33,222,480
half,total,33,223,120
half,total,33,224,2040
half,total,33,225,1500
half,total,33,226,360
half,total,33,227,60
half,total,33,228,600
half,total,33,229,60
half,total,33,230,12
half,total,33,231,120
half,total,33,234,600
half,total,33,235,60
half,total,33,238,600
half,total,33,239,60
half,total,33,240,720
half,total,33,241,60
half,total,33,242,12
half,total,33,247,120
half,total,33,252,132
half,total,33,255,120
half,total,33,256,60
half,total,33,260,12
half,total,33,266,12
half,total,33,270,12
half,total,33,272,12
half,total,34,0,24442056
half,total,34,1,8429580
half,total,34,2,15935640
half,total,34,3,17006304
half,total,34,4,25294092
half,total,34,5,22117812
half,total,34,6,36495120
half,total,34,7,29656320
half,total,34,8,44384964
half,total,34,9,43032420
half,total,34,10,54518784
half,total,34,11,48983520
half,total,34,12,73345920
half,total,34,13,60984924
half,total,34,14,78562824
half,total,34,15,80041464
half,total,34,16,95683980
half,total,34,17,86986500
half,total,34,18,113646408
half,total,34,19,101014320
half,total,34,20,127389720
half,total,34,21,122387400
half,total,34,22,138397200
half,total,34,23,130229544
half,total,34,24,164272104
half,total,34,25,147867144
half,total,34,26,169248360
half,total,34,27,165901080
half,total,34,28,190504392
half,total,34,29,171678012
half,total,34,30,202505544
half,total,34,31,180320760
half,total,34,32,207594360
half,total,34,33,195185568
half,total,34,34,212574408
half,total,34,35,198367560
half,total,34,36,229621260
half,total,34,37,202356000
half,total,34,38,222641808
half,total,34,39,209171184
half,total,34,40,230662632
half,total,34,41,204279660
half,total,34,42,230788080
half,total,34,43,202691544
half,total,34,44,222561636
half,total,34,45,204348156
half,total,34,46,212336280
half,total,34,47,188180400
half,total,34,48,211324548
half,total,34,49,180420510
half,total,34,50,190851504
half,total,34,51,171950820
half,total,34,52,179501880
half,total,34,53,155116182
half,total,34,54,167316864
half,total,34,55,143792304
half,total,34,56,152079240
half,total,34,57,133580190
half,total,34,58,134633784
half,total,34,59,115629480
half,total,34,60,128289360
half,total,34,61,104071620
half,total,34,62,106907040
half,total,34,63,95712588
half,total,34,64,97765764
half,total,34,65,82398222
half,total,34,66,86984040
half,total,34,67,71406540
half,total,34,68,75277944
half,total,34,69,64383186
half,total,34,70,66169608
half,total,34,71,54106200
half,total,34,72,61015080
half,total,34,73,47977980
half,total,34,74,49285920
half,total,34,75,43257180
half,total,34,76,44110380
half,total,34,77,36731880
half,total,34,78,39032928
half,total,34,79,30915900
half,total,34,80,34327188
half,total,34,81,28663830
half,total,34,82,28355400
half,total,34,83,23567280
half,total,34,84,27101364
half,total,34,85,21080052
half,total,34,86,21243480
half,total,34,87,18212820
half,total,34,88,19379148
half,total,34,89,15257730
half,total,34,90,17904024
half,total,34,91,13908540
half,total,34,92,14732220
half,total,34,93,12362202
half,total,34,94,12188904
half,total,34,95,10017444
half,total,34,96,11821260
half,total,34,97,8761110
half,total,34,98,9626784
half,total,34,99,8443980
half,total,34,100,8846580
half,total,34,101,6727710
half,total,34,102,7578000
half,total,34,103,5705400
half,total,34,104,6524700
half,total,34,105,5797980
half,total,34,106,5452560
half,total,34,107,4401060
half,total,34,108,5424864
half,total,34,109,3884220
half,total,34,110,4410000
half,total,34,111,3496140
half,total,34,112,4171080
half,total,34,113,3053982
half,total,34,114,3519000
half,total,34,115,2593980
