path,archive_path,size_bytes,sha256
talagrand_kkt_uniqueness_stress/kkt_uniqueness_proof_obligation.json,talagrand_python_handoff/work/talagrand_kkt_uniqueness_stress/kkt_uniqueness_proof_obligation.json,748,d1b1b83652e600d6843f53dd6ec9835ba466f69fb7426746246c3afdff3429e5
talagrand_kkt_uniqueness_stress/talagrand_kkt_uniqueness_stress_certificate.json,talagrand_python_handoff/work/talagrand_kkt_uniqueness_stress/talagrand_kkt_uniqueness_stress_certificate.json,1699,2881792abd24bf9c943216ffa01a720767e6c63a11b4455fe7c8be44346a3bf2
talagrand_kkt_uniqueness_stress/talagrand_kkt_uniqueness_stress_report.md,talagrand_python_handoff/work/talagrand_kkt_uniqueness_stress/talagrand_kkt_uniqueness_stress_report.md,1191,e7696cb68f94a16e481132d08457553470b39d0fe40c93bb3864344c0cd1caa8
talagrand_multilevel_KKT_obstruction_system/multilevel_KKT_cases.csv,talagrand_python_handoff/work/talagrand_multilevel_KKT_obstruction_system/multilevel_KKT_cases.csv,658,3b869f1e192469208704a0d310b8a270b6a98e0a5e0f0b62b263bcf0dd092993
talagrand_multilevel_KKT_obstruction_system/multilevel_KKT_obstruction_certificate.json,talagrand_python_handoff/work/talagrand_multilevel_KKT_obstruction_system/multilevel_KKT_obstruction_certificate.json,4127,591e751478302ed530015e7c14c231847d0802329b6bdfc55d35032a83f7359f
talagrand_multilevel_KKT_obstruction_system/multilevel_KKT_obstruction_report.md,talagrand_python_handoff/work/talagrand_multilevel_KKT_obstruction_system/multilevel_KKT_obstruction_report.md,1295,283664ff888f6a5fb124104a133bb0f167807a990a045862fea76f970e0b62c7
talagrand_multilevel_KKT_obstruction_system/multilevel_KKT_obstruction_theorem.json,talagrand_python_handoff/work/talagrand_multilevel_KKT_obstruction_system/multilevel_KKT_obstruction_theorem.json,1189,6729e5dff73c48d050b8d4852d8a713965f1b0f72f687106b8ac9582a9d334c1
talagrand_multilevel_KKT_obstruction_system/multilevel_KKT_proof_spine.csv,talagrand_python_handoff/work/talagrand_multilevel_KKT_obstruction_system/multilevel_KKT_proof_spine.csv,900,bd1bb1397aa208610c320ebf11d6f5447fcb7e2c53534059f8bbf764576aec95
talagrand_multilevel_contact_normal_form/multilevel_contact_normal_form_certificate.json,talagrand_python_handoff/work/talagrand_multilevel_contact_normal_form/multilevel_contact_normal_form_certificate.json,2484,d33f667f281a87a79d28e9fb068616d631565084ea778cb64a732b6c16b0a2d1
talagrand_multilevel_contact_normal_form/multilevel_contact_normal_form_report.md,talagrand_python_handoff/work/talagrand_multilevel_contact_normal_form/multilevel_contact_normal_form_report.md,1555,c648119aa4fdd92192a2328f302ed9a897aa9c93196e9b2ac218c38ab8e0b73f
talagrand_multilevel_contact_normal_form/multilevel_contact_normal_form_samples.csv,talagrand_python_handoff/work/talagrand_multilevel_contact_normal_form/multilevel_contact_normal_form_samples.csv,13890,228e91437de5516f7175e6b8a110d58dea30230be6e1c83e72ac0cc432930caa
talagrand_multilevel_contact_normal_form/multilevel_contact_normal_form_summary.csv,talagrand_python_handoff/work/talagrand_multilevel_contact_normal_form/multilevel_contact_normal_form_summary.csv,214,da6b51986f4c2a198402a976c90fa703ff291532ede8edf938fd3fe1f7352321
talagrand_multilevel_contact_normal_form/multilevel_contact_normal_form_theorem.json,talagrand_python_handoff/work/talagrand_multilevel_contact_normal_form/multilevel_contact_normal_form_theorem.json,1235,a353c6e281712b23fce8f9d69e37772f17c49dade49866ea1206323a8b053969
talagrand_ordered_branch_Q_cone_decomposition/ordered_branch_Q_cone_certificate.json,talagrand_python_handoff/work/talagrand_ordered_branch_Q_cone_decomposition/ordered_branch_Q_cone_certificate.json,2588,c5a830fb4c38e3d92e8bd9cd3271dd2395f99be12799e7425a99dcc416e06e83
talagrand_ordered_branch_Q_cone_decomposition/ordered_branch_Q_cone_report.md,talagrand_python_handoff/work/talagrand_ordered_branch_Q_cone_decomposition/ordered_branch_Q_cone_report.md,1024,d9ccb0d600fffe76d796e2a7ac003bb011d35228c65250135a85c4ca2bf7e738
talagrand_ordered_branch_Q_cone_decomposition/ordered_branch_Q_cone_summary.csv,talagrand_python_handoff/work/talagrand_ordered_branch_Q_cone_decomposition/ordered_branch_Q_cone_summary.csv,440,2412ec5628ac04ade006a6b12a2e8a013f4044e2977e571357e4e7606d8574db
talagrand_ordered_branch_Q_cone_decomposition/ordered_branch_Q_group_classification.csv,talagrand_python_handoff/work/talagrand_ordered_branch_Q_cone_decomposition/ordered_branch_Q_group_classification.csv,2789464,8457d64443996aa85bea5275f8854190d81e52b12c3f5c5fb736880fd8c54f73
talagrand_ordered_branch_Q_cone_decomposition/ordered_branch_Q_residual_terms.csv,talagrand_python_handoff/work/talagrand_ordered_branch_Q_cone_decomposition/ordered_branch_Q_residual_terms.csv,2320183,9a3814d8b2be1376e9dc6bae14dab98bec9e9de227ab9c3e470cf15df68cbe50
talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_Q_coefficients.csv,talagrand_python_handoff/work/talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_Q_coefficients.csv,477,9300412e87efc53704f6b1953eb0016f3f7df544a4980e88de73665b7b323a36
talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_R_coefficients.csv,talagrand_python_handoff/work/talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_R_coefficients.csv,1107,7842c851679775e97462c11a8c2313d3dee2ead4d5cae7bc7c3309b7e23d9c21
talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_closure_certificate.json,talagrand_python_handoff/work/talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_closure_certificate.json,2544,0107dff9fa897ebe12d184243c025a2ecfdf6aba758f913354ca5538dfb94900
talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_closure_report.md,talagrand_python_handoff/work/talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_closure_report.md,1185,4ee63a58b85c42c4afe2dbf3b615132bed3d187bf9f1b11d5c94b2b19a27062e
talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_closure_summary.csv,talagrand_python_handoff/work/talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_closure_summary.csv,475,eed3c9480be3f754a0106df7dbf23da0b19907b5f40a6d6f2f7859ed1cc2293f
talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_closure_theorem.json,talagrand_python_handoff/work/talagrand_pair_stabilized_contact_closure/pair_stabilized_contact_closure_theorem.json,849,3d7f60599b40fcd528f8684d813def15891279b390da327079869be023555544
talagrand_pairwise_schur_square_obstruction/pairwise_schur_square_obstruction_certificate.json,talagrand_python_handoff/work/talagrand_pairwise_schur_square_obstruction/pairwise_schur_square_obstruction_certificate.json,2853,c49696c0718052e082300f8715a05655d736c63087cf11ce52c012efcbf3134a
talagrand_pairwise_schur_square_obstruction/pairwise_schur_square_obstruction_report.md,talagrand_python_handoff/work/talagrand_pairwise_schur_square_obstruction/pairwise_schur_square_obstruction_report.md,1297,d308a9b71ee7da6f2da92162ccbc1e3a8b18b326dde01e1b81062b3368cfc698
talagrand_pairwise_schur_square_obstruction/pairwise_schur_square_obstruction_theorem.json,talagrand_python_handoff/work/talagrand_pairwise_schur_square_obstruction/pairwise_schur_square_obstruction_theorem.json,978,a66726573265680e8ab09889bda441a587043ee2e181059f00700f6ea0335d95
talagrand_pairwise_schur_square_obstruction/pairwise_schur_square_quotient_remainders.csv,talagrand_python_handoff/work/talagrand_pairwise_schur_square_obstruction/pairwise_schur_square_quotient_remainders.csv,4251924,7af163ce208d386bf9a094dc50480f19f0318b050d923ac525118827f69ee5dd
talagrand_radial_barrier_route/barrier_majorization_lemma.json,talagrand_python_handoff/work/talagrand_radial_barrier_route/barrier_majorization_lemma.json,863,93452150a85646d0c3517f191526b41cb3879df0c07e7cfc674e957b5d7c03a5
talagrand_radial_barrier_route/barrier_threshold_summary.csv,talagrand_python_handoff/work/talagrand_radial_barrier_route/barrier_threshold_summary.csv,1262,ddf2015db594a5247b8d63f9733d731da1e7003c194951cb45799ccedbd4c644
talagrand_radial_barrier_route/majorization_failure_summary.csv,talagrand_python_handoff/work/talagrand_radial_barrier_route/majorization_failure_summary.csv,291,dd9e235ca6f7cd1907d09df5e877018d13655eba7b706165aecfad101833bd80
talagrand_radial_barrier_route/talagrand_radial_barrier_route_certificate.json,talagrand_python_handoff/work/talagrand_radial_barrier_route/talagrand_radial_barrier_route_certificate.json,6505,9c2e88956f3563684e86185821162f4234904b5c7c2abbe6562002f2940dd3b5
talagrand_radial_barrier_route/talagrand_radial_barrier_route_report.md,talagrand_python_handoff/work/talagrand_radial_barrier_route/talagrand_radial_barrier_route_report.md,1318,e622d33b770b7ac38dd97b0017277602be3d4bb414ef4f60c0ddf33b9d92c4f6
talagrand_uniqueness_argument_state/talagrand_uniqueness_argument_state.json,talagrand_python_handoff/work/talagrand_uniqueness_argument_state/talagrand_uniqueness_argument_state.json,1442,b67abdce99aee7f7e8e78a81c6c2a46ec67d0fa974e216dd8d073a3a90881a04
talagrand_uniqueness_argument_state/talagrand_uniqueness_argument_state_certificate.json,talagrand_python_handoff/work/talagrand_uniqueness_argument_state/talagrand_uniqueness_argument_state_certificate.json,6864,36d3ab7dc71e4babb842eb7319efb584c46bb746497f4167283a6aa7e0db5bf3
talagrand_uniqueness_argument_state/talagrand_uniqueness_argument_state_report.md,talagrand_python_handoff/work/talagrand_uniqueness_argument_state/talagrand_uniqueness_argument_state_report.md,1598,19a0d4de7f7e2433ff8e541e67347c67ca5dfcc1e58684cdf5b5f957276644d9
talagrand_uniqueness_argument_state/uniqueness_lemma_ladder.csv,talagrand_python_handoff/work/talagrand_uniqueness_argument_state/uniqueness_lemma_ladder.csv,1187,e1106f7e6d6ece2421a0c5c68e104a7a929eaa25abf85b6b70e1353dc14dfd60
talagrand_weighted_asymmetry_contact_audit/weighted_asymmetry_contact_audit_certificate.json,talagrand_python_handoff/work/talagrand_weighted_asymmetry_contact_audit/weighted_asymmetry_contact_audit_certificate.json,1865,a776106ea943d1ecb519204fc37b57b7e8245f64eb8291945276d292e8993fa6
talagrand_weighted_asymmetry_contact_audit/weighted_asymmetry_contact_audit_report.md,talagrand_python_handoff/work/talagrand_weighted_asymmetry_contact_audit/weighted_asymmetry_contact_audit_report.md,1105,24ad7fe35ca1cfda8207a8b078f629e054723ed6eef8d0246e9d0a61e4b5245b
talagrand_weighted_asymmetry_contact_audit/weighted_asymmetry_contact_audit_theorem.json,talagrand_python_handoff/work/talagrand_weighted_asymmetry_contact_audit/weighted_asymmetry_contact_audit_theorem.json,520,ad15009b8ded70094ce33202a9b12f261fd24f8545eabe62b1514546e01ac079
talagrand_weighted_asymmetry_contact_audit/weighted_asymmetry_contact_rows.csv,talagrand_python_handoff/work/talagrand_weighted_asymmetry_contact_audit/weighted_asymmetry_contact_rows.csv,15257,193db69c813de09cb5a358ad173df0c30b1ccf81d1dcd804b256ad6b98aa1746
talagrand_weighted_asymmetry_contact_audit/weighted_asymmetry_contact_summary.csv,talagrand_python_handoff/work/talagrand_weighted_asymmetry_contact_audit/weighted_asymmetry_contact_summary.csv,402,4a7259115b2e81e9509306ceafb830dbdf8a56745ebf377fea779f5a7371ebfc
three_level_exact_rational_seed/exact_rational_seed_coefficients.csv,talagrand_python_handoff/work/three_level_exact_rational_seed/exact_rational_seed_coefficients.csv,1746,4604e42c2028e1e2654c64b8c6385c2951f39853bece53e22f482a57cd8e7284
three_level_exact_rational_seed/exact_rational_seed_summary.csv,talagrand_python_handoff/work/three_level_exact_rational_seed/exact_rational_seed_summary.csv,865,eb0bfa1995a3bba019e6f5776c0a4d9ddd715b3a33b839f84dde744a86fbf121
three_level_exact_rational_seed/three_level_exact_rational_seed_certificate.json,talagrand_python_handoff/work/three_level_exact_rational_seed/three_level_exact_rational_seed_certificate.json,609,a60f3be1694c4dc411f47d721ffa712755a1e082ec8506194cbe2e1d6d1efb1c
three_level_exact_rational_seed/three_level_exact_rational_seed_report.md,talagrand_python_handoff/work/three_level_exact_rational_seed/three_level_exact_rational_seed_report.md,782,4788e847d73c88bdc0dc5af9925dd9758d7516d0b573129aaa17676c1aad71d5
three_level_pairwise_square_cone_full/pairwise_square_all_profiles_combined.csv,talagrand_python_handoff/work/three_level_pairwise_square_cone_full/pairwise_square_all_profiles_combined.csv,1178791,1b0afb602ba2cb70a9ae078f4d7ebc2503d279ddfb1fc3fe952b01a57214e75b
three_level_pairwise_square_cone_full/pairwise_square_full_summary.csv,talagrand_python_handoff/work/three_level_pairwise_square_cone_full/pairwise_square_full_summary.csv,303,1c8a34106899ecd9290c9a3e4b058caecbb6c1043a106e6c4291e33c20a39a6f
three_level_pairwise_square_cone_full/pairwise_square_nnls_shell_12.csv,talagrand_python_handoff/work/three_level_pairwise_square_cone_full/pairwise_square_nnls_shell_12.csv,552114,6c1db0bd70cd9acaf652f9110e946641323c449a484cb203279dab1f5091b7c8
three_level_pairwise_square_cone_full/pairwise_square_nnls_shell_16.csv,talagrand_python_handoff/work/three_level_pairwise_square_cone_full/pairwise_square_nnls_shell_16.csv,627906,073abff2485a5c027f11098938bf8f5ac013875f224c81a0ac91c0ab70159fc5
three_level_pairwise_square_cone_full/three_level_pairwise_square_cone_full_certificate.json,talagrand_python_handoff/work/three_level_pairwise_square_cone_full/three_level_pairwise_square_cone_full_certificate.json,2812,f97c083551356baa651f17fcf6842e54a2227e660fb3e7b53c82af29518de810
three_level_pairwise_square_cone_full/three_level_pairwise_square_cone_full_report.md,talagrand_python_handoff/work/three_level_pairwise_square_cone_full/three_level_pairwise_square_cone_full_report.md,1642,f0e86b663e69ce94f7bf71de86ffea84d50eaa30151fddd64fbddfb630c99b66
three_level_pairwise_square_exact_rational_final/exact_rational_final_coefficients.csv,talagrand_python_handoff/work/three_level_pairwise_square_exact_rational_final/exact_rational_final_coefficients.csv,62145235,b15a4ba9b58dee6f1d06e90b79e0b6a8bb69051976ff66b9dc08d3bda92d4454
three_level_pairwise_square_exact_rational_final/exact_rational_final_profiles_summary.csv,talagrand_python_handoff/work/three_level_pairwise_square_exact_rational_final/exact_rational_final_profiles_summary.csv,992509,e49ec18c97b9b812acd0154921b139092794b1e24fe73dc5e3b3cd740a0d2e81
three_level_pairwise_square_exact_rational_final/exact_rational_final_status_counts.csv,talagrand_python_handoff/work/three_level_pairwise_square_exact_rational_final/exact_rational_final_status_counts.csv,170,aaf3d58f2d23c4b38efaccce69f967166fb9aa8c3125bbbda166f331e69f1ccb
three_level_pairwise_square_exact_rational_final/three_level_pairwise_square_exact_rational_final_certificate.json,talagrand_python_handoff/work/three_level_pairwise_square_exact_rational_final/three_level_pairwise_square_exact_rational_final_certificate.json,3494,ebadd16c4307da9d574e61ce630e686feb7eb3f80307ce99556af2b5f5c37513
three_level_pairwise_square_exact_rational_final/three_level_pairwise_square_exact_rational_final_report.md,talagrand_python_handoff/work/three_level_pairwise_square_exact_rational_final/three_level_pairwise_square_exact_rational_final_report.md,1509,14a483ca1919b39942e45f0cddf356d905f6c8c624536c0a9d064f2e12a3708b
three_level_symbolic_positivity_toolkit/README.md,talagrand_python_handoff/work/three_level_symbolic_positivity_toolkit/README.md,1046,fabf3999c5d234545ee087bfc753ba5cf3955b5a7159ac5ecc7140f7d282b46d
three_level_symbolic_positivity_toolkit/STATUS.md,talagrand_python_handoff/work/three_level_symbolic_positivity_toolkit/STATUS.md,495,e151badd935dfa1788d7c0557bf1e83212bf4cecaac34b511fc5d8b7a6369bbb
three_level_symbolic_positivity_toolkit/pairwise_square_cone_attack.py,talagrand_python_handoff/work/three_level_symbolic_positivity_toolkit/pairwise_square_cone_attack.py,3188,f532d63ee4005372618b8118bb4ea61ab1ee70dcb7a0b82c7671e6c7ba068c02
three_level_symbolic_positivity_toolkit/profile_gap_polynomial.py,talagrand_python_handoff/work/three_level_symbolic_positivity_toolkit/profile_gap_polynomial.py,1767,b1925ed1d9777c155f7406d8401e29e80d194af332b095cebc619835183c4c70
three_level_symbolic_positivity_toolkit/validate_three_level_profiles.py,talagrand_python_handoff/work/three_level_symbolic_positivity_toolkit/validate_three_level_profiles.py,2214,0a9485b48c80c645df68b2067fbaaf85fd0cfe30f5bdd55f76a6c22661cb766d
three_level_terwilliger_profile_audit/csv_validation_summary.csv,talagrand_python_handoff/work/three_level_terwilliger_profile_audit/csv_validation_summary.csv,195,1472fbc31a64b7c3130f86d8d4927f93f83a81035292d11df3a46f51a2d7ffcf
three_level_terwilliger_profile_audit/three_level_grid_audit.csv,talagrand_python_handoff/work/three_level_terwilliger_profile_audit/three_level_grid_audit.csv,206,f72db7b17e0476812153092c5552aa3545313e7c92c648e3b02e2b5fcd323b30
three_level_terwilliger_profile_audit/three_level_profile_optimization_audit.csv,talagrand_python_handoff/work/three_level_terwilliger_profile_audit/three_level_profile_optimization_audit.csv,9821,404c262daa839a42b80d3d934a230a55d8e3ec04ec7b9efce868bd2aa0f51602
three_level_terwilliger_profile_audit/three_level_terwilliger_profile_audit_certificate.json,talagrand_python_handoff/work/three_level_terwilliger_profile_audit/three_level_terwilliger_profile_audit_certificate.json,1462,916568dd861ea04b66d3e9234783b994adc4f715b065593c5c16c1f7967a9c7b
three_level_terwilliger_profile_audit/three_level_terwilliger_profile_audit_report.md,talagrand_python_handoff/work/three_level_terwilliger_profile_audit/three_level_terwilliger_profile_audit_report.md,1544,cf4436a24d6addd31a49d18d86b5e06b57275e1568ca630eee7c229df77eff22
three_level_terwilliger_profile_audit/three_level_top_grid_candidates.csv,talagrand_python_handoff/work/three_level_terwilliger_profile_audit/three_level_top_grid_candidates.csv,3039,7c29b4ffe9daaecf506608aa9c0d11b17a12f9e1802f249a6502c546db5f1889
three_level_unscaled_exact_support_repair/chunked_exact_pairwise_square_rationalize.py,talagrand_python_handoff/work/three_level_unscaled_exact_support_repair/chunked_exact_pairwise_square_rationalize.py,5773,022845cafe491defceedd67e3511f249b7919b177c487bb7168a928704201a01
three_level_unscaled_exact_support_repair/unscaled_exact_support_repair_certificate.json,talagrand_python_handoff/work/three_level_unscaled_exact_support_repair/unscaled_exact_support_repair_certificate.json,499,0ee4adc81180c52bff9ed11e403a23a6245d424234f3e5db0aed7170ff16c9c2
three_level_unscaled_exact_support_repair/unscaled_exact_support_repair_coefficients.csv,talagrand_python_handoff/work/three_level_unscaled_exact_support_repair/unscaled_exact_support_repair_coefficients.csv,2387,1babec609192b67bacb2171c0d7a3f6aeaa70655a690a412558823b2ac86874e
three_level_unscaled_exact_support_repair/unscaled_exact_support_repair_report.md,talagrand_python_handoff/work/three_level_unscaled_exact_support_repair/unscaled_exact_support_repair_report.md,1026,280e48a9c4a7fd2aaa32e4a2f65b1cc89d2c08d75ed2ba95abc855ebde09cd31
three_level_unscaled_exact_support_repair/unscaled_exact_support_repair_summary.csv,talagrand_python_handoff/work/three_level_unscaled_exact_support_repair/unscaled_exact_support_repair_summary.csv,572,ef09da6b06af0c8c14f4f45baf06613b95ec153209b35b47bcf1ac1ab605a1f7
chunked_pairwise_square_cone_attack.py,talagrand_python_handoff/work/chunked_pairwise_square_cone_attack.py,11690,de0cde090836f713e4a96a63a7977a6af21691983fdec46ad2dd8199b8ae445c
derive_d20_golay_shell_three_level_terwilliger_profile_reps.py,talagrand_python_handoff/work/derive_d20_golay_shell_three_level_terwilliger_profile_reps.py,25933,7eb8d7db761df0478c79bd2a9ce910e3ed8752b693de5d7608847a4eaea4d246
run_crypto_static_audit.py,talagrand_python_handoff/work/run_crypto_static_audit.py,18068,adabee75ab9ef3b78717ff1d2c9ae5115c520030d700a632801734ed9fdaa583
verifier_security_audit.py,talagrand_python_handoff/work/verifier_security_audit.py,20193,43159ebdcc0250fac114a5f3ba7197d0e7751fd8e4a205232f78b9a3b60d974a
